Text,Main_Class,Sub_Class,scam,link
€500.00 Belgium Covid Certificate “Not Registered”,Market,COVID-19,0,
€50.00 Add to cartQuick View Belgium Covid Certificate,Market,COVID-19,0,
Quick View VACCINE CARD,Market,COVID-19,0,
trade-bio war,Forum,COVID-19,0,
Green Terrorism!,Forum,COVID-19,0,
This flu hoax is almost that it cannot be unintentionally retarded,Forum,COVID-19,0,
these morons are literally handing you all the data that tells you there is no pandemic,Forum,COVID-19,0,
"while telling you theres a pandemic, theyre getting retard celebrities to push vaccines using almost childlike propaganda while simultaneously posting an endless stream of vaccine deaths and injuries",Forum,COVID-19,0,
its almost COVID test,Forum,COVID-19,0,
only the most retarded of retarded sheep can believe this hoax and accept,Forum,COVID-19,0,
with whatever that shit theyre,Forum,COVID-19,0,
calling a vaccine is,Forum,COVID-19,0,
rational free-thinking people and OUTNUMBER,Forum,COVID-19,0,
imagine what a democratic,Forum,COVID-19,0,
has been pursued over the years,Forum,COVID-19,0,
re already barred for this very reasonwhat if the vacine passport is a trick to stamp out retards,Forum,COVID-19,0,
world where politicians are unable,Forum,COVID-19,0,
are accountable to a free-thinking and critical voting block,Forum,COVID-19,0,
"we can finally unite without these imbeciles, where they have absolutely no political power",Forum,COVID-19,0,
followers of the covid cult will be at the mercy,Forum,COVID-19,0,
private corporation than it does a public health,Forum,COVID-19,0,
"Gates holds an incredible amount of sway over decisions made at the WHO, which impact most countries",Forum,COVID-19,0,
"Gates holds an incredible amount of sway over decisions made at the WHO, which impact most countries",Forum,COVID-19,0,
"Switzerland where such deals are made, as does GAVI, and has though it is unclear if he was ever actually voted in as such.",Forum,COVID-19,0,
What is in the fine print of their vaccines?,Forum,COVID-19,0,
which caused the blood clots,Forum,COVID-19,0,
Shaw Astra Zeneca Covid,Forum,COVID-19,0,
vaccine-induced thrombotic,Forum,COVID-19,0,
suffered as a result of vaccination,Forum,COVID-19,0,
Lethal Moderna Vaccine!,Forum,COVID-19,0,
With a medical certificate of vaccination absolute legal certainty.,Market,COVID-19,0,
Since the legal is in line with EU guidelines,Market,COVID-19,0,
complies with data protection requirements and works with the FHIR standard,Market,COVID-19,0,
EU Digital COVID Certificate against falsification.,Market,COVID-19,0,
the QR code is scanned and the signature verified,Market,COVID-19,0,
"vaccine you received (Pfizer, Moderna, or Johnson & Johnson)",Market,COVID-19,0,
ImpfPassDE Covid-19 Vaccination Passport,Market,COVID-19,0,
Vaccination Passport France TousAntiCovid Verif 149,Market,COVID-19,0,
OLD PRICE: $199 Buy now 10 shot,Market,COVID-19,0,
ImpfPassDE $149,Market,COVID-19,0,
Buy now Johnson and Johnson ,Market,COVID-19,0,
Romanian (Check DCC app) $149,Market,COVID-19,0,
OLD PRICE: $199 Buy now,Market,COVID-19,0,
Czech Republic (DCC standard) $149,Market,COVID-19,0,
Vaccination Passport for UK (NHS App) $199,Market,COVID-19,0,
Ukraine Pfizer (Diya APP) $199 Buy now,Market,COVID-19,0,
Fiji AstraZeneca ,Market,COVID-19,0,
New Zealand Health Account ,Market,COVID-19,0,
Vaccination certificate for Austria (Der Grüne Pass)$149,Market,COVID-19,0,
OLD PRICE: $199 MODERNA,Market,COVID-19,0,
Vaccination  Switzerland (Swiss Covid app) $149,Market,COVID-19,0,
OLD PRICE: $150 Vaccination Passport for Greece (Covid Free Gr) $149,Market,COVID-19,0,
OLD PRICE: $130 MDRN,Market,COVID-19,0,
Vaccination Passport for Belgium (Registered in the CovidSafeBE app) 149,Market,COVID-19,0,
OLD PRICE Travel Safe),Market,COVID-19,0,
buy vaccine PRICE: $199,Market,COVID-19,0,
Buy now Vaccination Certificate for Netherlands (Dutch GGD system) $149,Market,COVID-19,0,
Buy Vaccination Passport for Finland $149,Market,COVID-19,0,
OLD PRICE: $199 Buy now vaccine ,Market,COVID-19,0,
BUY NOW Vaccination Passport for Ireland (EU DCC) $149,Market,COVID-19,0,
OLD PRICE: $199 Buy now,Market,COVID-19,0,
Vaccination Passport for Canada (app Vaxicode Verif) $149,Market,COVID-19,0,
OLD PRICE: $199,Market,COVID-19,0,
Buy now Vaccination Passport for Australia (Express Plus Medicare mobile app) $149,Market,COVID-19,0,
OLD PRICE: $199 Buy now Vaccination Passport for Italy,Market,COVID-19,0,
Buy Vaccination Passport for Portugal $149 OLD PRICE: $19,Market,COVID-19,0,
Buy now Vaccination  for Latvia (covid19sertifikats.lv),Market,COVID-19,0,
Vaccination Passport for Estonia (Kriis.ee) 149,Market,COVID-19,0,
OLD PRICE: $199Buy now,Market,COVID-19,0,
Vaccination Passport for Slovenia (application ZVEM) $149,Market,COVID-19,0,
OLD Buy now Vaccination Passport for Other Country $149,Market,COVID-19,0,
OLD PRICE: $100 Buy now Vaccination Passport for Russia (Integrated into Gosuslugi.ru),Market,COVID-19,0,
Vaccination Passport for Morocco (download from liqahcorona.ma) $149,Market,COVID-19,0,
OLD PRICE: $100,Market,COVID-19,0,
 Passport for Brazil (add info to SUS),Market,COVID-19,0,
Ukraine Pfizer (Diya APP) $199 Buy now,Market,COVID-19,0,
Fiji AstraZeneca (https://vra.digitalfiji.gov.fj) $109,Market,COVID-19,0,
New Zealand Health Account (https://app.covid19.health.nz/) PRICE $199,Market,COVID-19,0,
Vaccination for Austria (Der Grüne Pass)$149,Market,COVID-19,0,
Vaccination Passport for Switzerland,Market,COVID-19,0,
Covid Free Gr $149,Market,COVID-19,0,
Vaccination Passport for Belgium,Market,COVID-19,0,
Covid Certificates by Countries,Market,COVID-19,0,
Covid Certificates by Countries,Market,COVID-19,0,
Officially Unregistered,Market,COVID-19,0,
Required information : Set in Order Description,Market,COVID-19,0,
Poland Covid  €50.00 Add to cartQuick View,Market,COVID-19,0,
Poland Covid Certificate €300.00 Add to cartQuick View,Market,COVID-19,0,
Romania Covid Certificate “Not Registered” €50.00 Add to cartQuick View,Market,COVID-19,0,
Romania Covid Certificate View,Market,COVID-19,0,
USA Covid Certificate €50.00,Market,COVID-19,0,
USA Covid Certificate €300.00 Add to cartQuick View,Market,COVID-19,0,
SALE France Covid Certificate “Not Registered” €50.00 Add to cartQuick View,Market,COVID-19,0,
France Covid Certificate doscount,Market,COVID-19,0,
buy now: Australia Covid Certificate,Market,COVID-19,0,
